review_id,rating,review_text
d63b73b4-b63b-440d-8b0d-0f6d9b919ccd,4,verifikasi via nomer hp harus ada pulsa
d0a9f0b0-bd6b-4154-bc41-a8550b65c0fe,1,kenapa harus log out setiap bulan sih ribet amat masalah nya orang tua saya gak paham teknologi jadi kalau mau kontrol mingguan susah kalau log out melulu
d9b5f4d4-fde2-4b6d-a55a-a7eae9e02780,1,payah apk nya untuk keadaan darurat gak bisa
3e3497b4-a11a-4c04-bf58-fe3b631eee57,5,ok bangeut
c1716390-dae0-4393-9a0c-2b1b266dea21,4,"susah buat vermuk, sering kendala jaringan sistem"
7f77fd29-7199-4b76-a4ab-1e35be9878b3,1,ganti askes bpjs
4d1aee22-3284-4bfa-8af9-43c318f6a1ea,5,👌🤙
71680c75-3764-466d-8cb9-f27b2f0de402,2,"sering eror,tiba2 keluar sendiri suruh masukan lagi ud tapi luama gak masuk2 ..aneh"
1a6867f8-d97b-4992-9d38-f29c2b43c81b,4,woi kode captcha nya GK muncul muncull gmna mau login nih
8aa33aab-6438-4d43-8d03-684b108af6db,1,"tolong kenapa kode captcha nya tidak muncul muncul, aplikasi sangat buruk"
fd60af78-45b2-448a-aac4-86dacab5366a,2,"Gak usah banyak update kenapa sih, habis update makin annoying, dah kepalang sekarat duluan orang, itu verifikasi biometrik perubahan data gagal mulu padahal sblmnya gk perlu biometrik, mendingan verifikasi nama ibu atau nama buyut aja gk usah sok kecanggihan biasa aja ini aplikasi kesehatan yang ada orang stress dluan bukan sembuh malah mati"
d941e998-3bd2-4236-ace1-499298f27260,1,apa ini habis update jadi lelet
8952710f-d479-4d8b-9185-5081564b3aaa,1,"apk burik pas mau cek in, ke logout sendiri, pas mau login capca kaga muncul2"
b02a888c-6b9e-462a-9f2a-9e167d973fc7,1,"aplikasi lemot, setiap diupdate selalu log out sendiri dan susah login lagi.. capta nggk muncul²"
da71f506-5932-4888-ab1c-a15dcaf0e569,2,"pembaruan mulu mending kalo jelas, malah gajelas, bukannya mempermudah malah mempersulit"
05ea8c1e-cbad-4311-ac99-b2077c265135,2,aplikasi suka terlog out sendiri. suka eror
8ca14417-51e9-4d18-8ad9-d6a9e644c5d5,1,apk tololl katanya mempermudah kenyataan ny mempersulit
15803536-a5c0-48f1-97f4-f7e88b0bac03,1,eror terus
7cff7cbf-6207-463d-9914-e922e71f45fc,1,APLIKASI PALING RIBET.
4ad9a8b8-aa42-4f77-80e5-bad0b6dbd3a5,1,"aplikasi dongo, masa tiba² kereset terus pas dilogin lagi gak bisa, padahal bayar"
9a0c7620-23a8-43c8-b648-42d150aac3ee,5,sangat membantu
f6759ebe-6d97-4d02-a47b-534a67cf31b3,1,"aplikasi macam apa inii. mau daftar dipersulit... capcha noh perbaiki biar nongol, emosi dibuatnyaaa.. orang mau berobat jadi terkendala woi.. perbaiki tu aplikasi, jangan bilang jaringan yaa, awas aja lu, udh nyoba make wifi dan daata sama aja hasilnyaa, buruan perbaaiki sekaranggg"
3657094a-ee17-4724-b8cf-ff5d963f1ffd,4,Aplikasi mudah digunakan dan sangat membantu dalam mengurus administrasi kesehatan Terimakasih JKN Mobile
16163c6d-0846-41a4-bc69-bb9ec23cad6b,1,aplikasi sangat menyusahkan
e43beedd-018c-4d7b-b7e4-cab8c5d15f40,5,ezzzzzz zzuuzzzzzzz zzzzzz zzz dan zzzzzzzzz
0700216a-c416-4daf-93f1-51d6c4cd0630,1,"Mobile JKN itu punya dana besar (dari negara / APBN / sistem pembiayaan publik), tapi pada praktiknya belum selalu memuaskan dibanding aplikasi swasta."
7ac14ca3-31f8-42e1-aa41-36abe22a9bc5,5,"Cukup bagus , hanya kalau bisa di update langsung oleh jkn, sebab banyak yg sudah sepuh yg gaptek, terima kasih"
b9f65d72-c5d9-474f-aac7-c789ef94f2e7,1,TAI LEMOT
38651b5c-bda8-4f87-a038-0910c88b5ba2,3,"kenap kode chapta tidak muncul, dan sekarang malah lebih ribet aturannya. sekarang mau buka aplikasi pun tiba2 sudah logout dr aplikasi. mohon dibantu untuk memperbaiki. kerana ini sangat diperlukan. untuk login per hari ini saja susahnya minta ampun. tolong segera diperbaiki terima kasih"
88e19d17-5d9c-4a9b-b698-14e8ee37491e,1,"cume muter muter aja tau aplikasi, layanan udah dateng ke puskes mesti suruh lewat aplikasi, tp layanan sangat susah apalah, kami udah bayar bulanan bagi kami yg miskin sangat penting, tp layanan sangat sangat sulit, gk d puskes gk d aplikasi susah kali, layanan sangat sangat sulit"
931a9e10-3da2-4097-88e5-34fe1af0de70,1,"proses buruk gangguan pada saat mau pelayanan, tolong dong d tingkatin masa gangguan, mana ngga bisa d sc"
1abd6738-e7b4-47ab-85ee-b09176954eec,3,lg dibutuhin error mlu gajelas
cfcdece4-f1de-4605-b33e-067089043544,5,setelah di update malah gak bisa ke buka captha nya gak muncul ..malah muter muter ..bikin emosi udah di wifi juga masih gak bisa .. malah bikin bloon
aa6895bf-1a99-45a2-8501-f89acd9f9ac3,1,logout mulu knyolll
3401cf7a-3ba7-414d-9fe4-70dd88720b59,1,gk niat bikin aplikasi. parah nyisahin. dikit2 logout dan mau mauk lagi muter2 trua gk jelas. pdhl keadaan darurat.
ab633bfa-08dd-4dea-adc4-0992552015ab,1,"sinyal sinyal mulu, logo semua udah benar malah salah dibilangnya, captcha lama, padahal sudah coba pakai wifi, data, hotspot, tapi dibilang coba lagi, dan lelet minta ampun dah."
d3a76ac6-89f0-4ca3-a063-a6dbcf035141,1,"parah aplikasinya di buka ga bisa KLO bikin aplikasi harus niat, bikin ribet aja,"
e82e8e8a-49b8-42ca-9865-dfe9b6a34872,2,"sering keluar sendiri dan susah masuk, menyusahkan sekali, jadi harus antri ulang, sangat mengahambat dan menyusahkan"
810d4be8-35d4-40f4-a2e9-0df4e6208869,1,sumpah ini apk klu di butuhkan sllau ngelag..
7e6a498d-736f-4be8-9a44-c83462681fda,1,aplikasi nya lemot kode captha keluarnya lama
55d7b305-602d-4ee6-add8-2893e621a2a5,1,kenapa pas login capcha tidak muncul...muter muter aja terus...ribet amat ni apk. MANA CHAPCHA GK MUNCUL MUNCUL WOY BANGKE..GMNA MAU LOGIN.apk cacat
ec70be85-51e2-49f5-8ee3-12cc3d277c9a,1,"sulit sekali untuk login dan seringkali tiba-tiba log out , mau login kembali captcha tidak muncul ..."
4d5d58d5-e904-4bdc-ac04-468646c37d0c,1,"APLIKASI GAK GUNA, AMBIL NOMER ANTRIAN SAJA GAGAL MULU, 👎🏻👎🏻"
89b6bdcb-dece-4f50-b354-15dee2cd7371,1,NGGAK ADA BERESNYA APLIKASI INI NGGAK SAMPAI 1 BULAN 3 KALI LOGIN... ITUPUN KADANG BISA KADANG ENGGAK PADAHAL DARI DULU ITU DATAKU AJA KU ISI. SONTOLOYO.
171267e4-cc53-4ee1-bb4b-00c85cccc87c,1,aplikasi busuk update gak mutu malah bikin ribet orang mau berobat
4fc12cee-8d42-40c3-9caf-b2d6560aefba,1,susah log in capcha gk keluar
8c07bb65-1ad1-456f-ae4a-14b665cbf7f2,2,"niat gak sih ini aplikasi. sering logout,sekalinya mau masuk susahnya minta ampun..."
18eb88f3-bfce-4c58-9e7f-7a35cb75ec83,4,ok
c69b93ef-6e86-47b1-a730-1d5faef04b56,1,aplikasi busuk
317cb479-f5af-483a-9ddb-8c481ecdc539,2,aplikasi gangguan lol
118b51f0-a78f-4362-bda2-776560643985,1,punya tim kerja napa bapug parah ni aplikasii da gak da iklan bisa ofline mulu . cari tenaga kerja yang bener mau kerja napa masa login aja susah. kalo mau daftar online faskes pertama mana juga susah. alesan full la kuota nya. kerjaa wooy
460d8384-124d-4df8-b38d-1024ee52ecdc,3,pulsa ada jariyah baik tp verifikasi tidak muncul gmna ini lagi urgy banget
2360c9b8-7770-4711-a45d-356dfc597d86,1,"logout otomatis tiap bulan, mau login di persulit.. yg code capcay g muncul, yg pasword udah bener di salah2in... taik2"
7bd7a1a6-65c9-44ea-9ab4-8420e6487189,1,gedeg sama aplikasi ini suka log out sendiri dan sekalinya mau log in lahi captcha nya ga keluar2. loading terus. kek mana mau masuk woy?
71fe0547-95cd-424c-9763-db8b08dd4b68,2,setelah pembaharuan buat login susah padahal kartu udah Telkomsel
8eefaeab-cadf-40c5-ade4-aa0c472f67ac,1,apk nga jelas bgst tiap update harus login dari awal
64de19f7-98a1-4e2e-9024-cbd2f4d37016,2,capca ne gk iso cuk
1f6f0bf7-602a-4257-a741-b6c9339dda3b,1,sering keluar sendiri katanya login didevice lain padahal engga.
6800266a-57f1-4d0c-a929-71b7c45d686f,1,mau daftar aja sulit 👎👎👎 verifikasi muka aja gak canggih 👎👎👎kalah sama app driver online
11d64f8a-9cbe-48ef-aa16-842125fb73b5,5,kenpa selalu tidk bisa jkn sy
003685ee-0b79-4040-b1a5-7e5f3deb1011,2,"Untuk verifikasi wajah Kameranya Ga simetris, tolong diperbaiki"
d40ea0b6-bd8e-417c-98c4-e527229f0123,5,Alhamdulillah
37f11bb9-7e72-4a03-8521-cb0e60fbd8d8,5,mudah penggunaannya
52fb4b77-7f76-4bee-91de-a446dc054d31,1,"Aplikasi Kocak, udah tau rata rata yang berobat orang tua yang gak terlalu ngerti teknologi. yang ngedaftarin pasti kerabat atau anaknya. segala fitur screenshot di hilangin dengan alasan keamanan. kocak emang nih aplikasi"
b5a8d309-4222-4f10-b06e-bb14a2d5f316,1,"Kalau aplikasi sering bermasalah begini, masyarakat jadi malas pakai. Semoga segera ada pembaruan yang membuat aplikasi benar-benar bisa diandalkan. Aplikasi JKN seharusnya memudahkan masyarakat, tapi justru sering log out dan sulit diakses. Mohon perbaikan agar pelayanan digital benar-benar terasa membantu."
88c43870-2d5d-4b7c-a7f2-8a2851d33d65,3,ok
19a20bc9-5e89-4653-9c67-e3bf8e80af7d,5,bagus
6d226b02-01a5-405d-b939-caeb5e1d72f1,5,bermanfaat
b60adbb0-537c-4b96-bc8b-13dd7dfcb8b1,1,verifikasi aja harus berulang-ulang RIBETT TOLONG DIPERBAIKI APLIKASINYA
3f5209bc-66ff-4cac-8fb8-1443dd012cc1,5,sangat bagus banget aplikasi nya.
619dbaf6-0f5c-4166-a36d-36d8a1137bfb,1,ini jkn nya kenapa setiap mau login harus isi pulsa dulu kecewa kali aku😡
0482fb8b-fce8-47f0-93c7-9fef460b426b,1,masak mau screenshoot ga bisa? trus kl mau menunjukan antrian gmn caranya
b8eca2ce-e140-435a-b1c7-aa04567f5cd0,1,mau login aja di persulit. inikah yang dinamakan pelayanan? seharusnya adanya aplikasi ini lebih memudahkan pengguna bukan malah mempersulit. tolonglah di perbaiki banyaknya komplainan rata2 ya karena ini mau login aja di persulit. mohon untuk di perhatikan serius keluhan para konsumen/pengguna terimakasih
6b767add-cf97-4121-8c48-cc7cd5f71ee8,1,"aplikasi aneh, sudah banyak keluhan dan protes, blm jg diperbaiki. hadehh bolak balik login g bisa2.. bilanglah captcha salahlah padahal sudah bener yang saya masukin. tolonglah diperbaiki kinerjanya bapak/ibu yang terhormat."
8128b141-b64b-42fb-8b90-a370b2d9fcad,1,Gimana sih ada pembaharuan knpa harus d logout segala....Jadi repot kan harus login & inget2 kata sandi dll....Giliran udh d verifikasi mlhan tetep gak bsa login juga....Gimana sih ini Mobile JKN....
b37e38bf-1c24-4770-9e55-7df33dc3a4bd,5,mudah di gunakan
d8262054-1738-4a76-9c4b-2c99614b8cce,1,buat login susah
9d8874ea-9ff1-4212-9b34-dfb880c5860e,5,sejauh ini baik
e685dca1-9425-4eca-b5ec-1b23df56f706,5,bagus
89808b6e-2efb-4c10-a2f3-e6b1042dad93,5,👍👍
8cfff39b-dd82-4ae9-8e48-973742ee28ab,5,mantul
5540bd9b-5b6c-4a44-beec-c1f16ca170d1,5,lumayan bagus
26b075bb-e75b-45ce-8f0c-692795194f5c,5,lebih di tingkatkan
4e029ce1-5aed-4c17-a97b-45fef5029b95,5,ok
9871dfce-24e4-476d-bdb3-2df11bf85b69,5,sangat bermanfaat
b2e3a283-6a97-4f86-8586-4ecd741090e6,1,Aplikasi SAMPAH buruk susah login nya minta otp terus
cd0113f0-98fc-468c-b4a5-8783bb2c49a5,5,ok
fe297cda-b45c-48ec-8164-4df7abc7d4f5,5,pelayanannya ramah dan sopan
ad5b4daa-c769-4726-90f7-9f684ce1e84a,5,Perubahan data sangat mudah aplikasinya Oke
4a701792-2d32-40fb-bab1-3e3e9615bd95,5,sngat puas aq brhasil mrubah dataku
1f48f75b-9ebc-439f-b557-d5e233035631,5,aplikasi yang sangat membantu cuma sayang nya beberapa oknum rumahsakit di jakarta dan tangerang sering sekali menolak layanan bpjs dari daerah jadi para pemantau merasa sangat terbatas untuk mengakses kesehatan dan untuk berobat
f4f96e4b-a0e1-4a25-a7ec-1e8f0dc73650,5,sangat bagus
acb9dc36-d901-4ce6-8719-dd913f51f158,5,the best
20e22e72-4e4c-42ec-8bb0-2fea22a9596d,5,sangat mudah
19c21b16-9e03-4b5a-a42d-8413033756af,5,mantap
00fbc3b7-a85a-416a-9323-2ec80e611d64,5,Sangat cepat & mudah
10e96b3c-ec5d-430e-8384-65c638aa2400,5,"dari kemarin saya log on gak bisa. saya lupa password saya klik lupa kata sandi minta kode otp lewat SMS tapi selalu gagal,coba beberapa saat lagi tapi Sampek 2hari masih coba lagi terus,ini gimana solusinya mobile JKN???"
1ba8be4f-ebe4-428d-8831-6fcd2d0c3376,5,makasih sangat2 membantu 🫰🏻🫰🏻🫰🏻
c212fd7f-3bcf-4b8f-b46b-dbebaf08fa15,1,"aplikasi busuk, mau daftar program auto debit selalu nga bisa, kaya gini yang buat masyarakat malas bayar cicilan BPJS, giliran mau bayar aplikasinya error trus. kalo sulit seperti ini, mending nga usah sok sok an bikin aplikasi, buang"" anggaran negara aja"
eaa0f3c9-5fa7-4316-81ea-2cbf1dc872f0,5,bisa mengetahui status peserta nya bagi saya ini aplikasi yang membantu
623831ee-95ce-4c80-8777-084ad223e91e,5,good
64f9b73f-d46b-4370-83d7-76ca54447956,3,login lewat email gabisa. pas pake hp ga muncul otpnya. tolong diperbaiki bugnya
e6b73ed3-da7f-4ea5-96ac-70ab6b7f8b56,5,Aplikasinya mudah digunakan.. keren
1be45304-2809-4f28-bc8e-2158d7d2da68,1,saya mengalami lupa pasword buat login. nah ketika menekan fitur lupa pasword via nomor telepon tidak bisa mendapatkan otp. mohon segera diperbaiki ya. urgent
45a80e19-84ae-43c7-8d35-6d7dabc0c832,5,pertahankan prestasimu
ce3be408-4e47-416f-a76a-2b0c8f21e783,4,"very fast, good job"
683b6d35-9afc-4c1c-8753-345468503c79,1,verifikasi susah banget.. malah bikin ribet
5adcac01-5e29-4130-aa6d-a9a694540a03,2,"ribet amat sekarang lebih sering minta login masukkan nik, udah diisi jawaban yg tertera nik salah salah2 terus,krn butuh buat daftar online ke rumah sakit rujukan. satu ato 2 bulan sekarang selalu minta login ulang. harusnya aplikasi dari pemerintah ini jangan menyulitkan donk...mbok yaa diperbaiki biar gak nyusahin terus2an kayak gini.."
b912f8de-ac82-43a5-8a1c-5b98bc9d7f0b,5,bagus
e4a829c4-abbc-4eb3-a167-6320ba818e07,1,"jelek banget karna sering logout sendiri, mana giliran login lagi malah susah padahal udah bener nik sama password nya tapi tetep aja gabisa masuk sampe salah 3x, udah gitu harus nunggu beberapa menit lagi. ga pernah semuak ini sama aplikasi!"
41497098-c23e-49ad-8faa-07c9dbd76ca4,2,"tolong sistemnya diperbaiki jangan harus login ulang secara berkala karena sangat merepotkan, cukup sekali login untuk sekali daftar dan kenapa servernya tidak bisa aktif 24/7, itu sangat mengecewakan"
47f35b4f-a274-43c6-b73c-ac8f66dd1e0e,5,terimakasih
792d6dc0-4bb7-428d-aeb9-b13e27d6f7c1,5,mantap
4fbd4bdb-2a4f-44e5-b851-e9d31e104e47,1,kalo mau bikin aplikasi itu yang bisa diinstal dan di gunakan ke semua tipe hp android jangan hanya android terbaru. bagaimana buat hp orang orang tua yg menggunakan android lama jadinya tidak bisa buka aplikasi ini kan. mau checkup aja gk di terima kalo gak melalui aplikasi sedangkan aplikasi nya aja gk bisa di install di android lama
3ab05757-4880-4fff-9b62-fbcf2b588390,5,pengurusannya sangat mudah
357b4279-d53c-4fd8-9b95-7fd9a20d5484,5,ok
26cd3587-9a11-4247-803b-84ee44aad4b8,2,"maaf,aplikasi sering log out sendiri sedangkan saya lupa password nya"
a2bd5bfe-68fa-4f01-bae6-e67edc2db97a,5,bisa membantu tidak perlu antri
ae98af29-99c5-4f87-a22b-801c75574f2a,1,Aplikasi terburuk
e0953454-c83d-4865-ab72-4364401b7373,5,oke bangeet
62cd577d-f403-4049-977e-bfad8ca5e4f0,5,sangat mudah
cb4ff63d-6270-48ef-9af9-4d6334a0f1bb,5,"pelayanannya baik dan cukup membantu , terimakasih banyak atas program ini 🙏 💯"
eefe94e8-96c3-4fd1-b7a5-2c663dd1a8a4,1,"malas banget. diperibet. padahal mau ganti no hp aja. gambar yg ku upload itu udah JPG dan kurang dari 3MB. ga ke baca. itu aja terus kerjaanku upload upload terus, malah gagal. benci kali!!"
82364cdf-2e28-44c1-9bed-7ed1c68c0fa1,1,parah...aplikasi pemerintah gak bisa di gunakan dengan mudah
1f8806c0-185d-4c17-96c1-0a27aac32a1d,1,"udah muak sama aplikasi ini tbtb logout sendiri, mau login lagi susah harus ini itu dulu belibet banget ini apk, kalo bukan buat berobat ibu dah males sebenarnya download apk ini"
627f96fd-e212-404b-aa31-3bc69219c611,1,"selalu verifikasi yg. sangat menyulitkan.... sudah verifikasipun, tetap di tolak dgn alasan nomor anda sudah di ketik sebnyak 2 kali.... mau login di persulit bhkan daftar pun dipersulit... apa2an ini bahkan lebih canggih log in game.... !!! ... kualitas jkn sngt mengecewakan"
2b1419ce-eeaf-4232-9903-914303592ce6,1,perbaiki lagi bug bug nya !!!! login ajah recapchta nya ga keluar keluar ! ganti bio data peserta gagal mulu verif sms/wa mao ngambil antrean (jaringan gagal mulu) aplikasi sehat . developernya yg sakit ini mah . kebanyakan makan duit kaga jelas !!!
b9c70863-d8b7-44a3-aaf6-4ee7e060cd67,1,Emang gk mikirrin Orang tua yang gaptek yang gk ngerti HP apa ya?Makin ribet aja. anaknya ngerantau jauh orang tua gk bisa daftar.Makin Nyusahhin aja
953f96e0-e80b-448e-a4b6-7440286bad23,1,"aplikasi. bodoh, log out sendiri, sering. erorrr!!!!!! 😡😡😡😡"
030df295-e664-49b2-a934-4472b543580c,2,"suka logout sendiri trus giliran mau masuk dan lupaa pasword bilangnya nomor anda belum terdaftar.. padahal Sdh daftar finger dan aktifkan,giliran ke logout notif nya blm diaktifkan🤕 yg JD ppertanyaan lha sebelumnya masuk pake nomer mana klo bukan nomer iki.trus chat ke Pandawa,tp blm ada hasilnya.. kalo bisa ada customer servicenya yg bs di call 24 jam,JD klo ada kendala bs langsung selesai. butuh ambil antrian tp mobile JKN g Bs diakses iki 🥴"
f3a662d3-e740-4571-b560-d6b2f3a70d09,5,baguss
17cc206e-f083-47fe-96a3-a1babdf364e6,1,"mendaftar susah sekali, aplikasi tolol"
e289872e-6129-4aee-b7a5-b0008bfa4efb,1,"kenapa mesti ganti2 sih ya, ini mau masuk aja susah banget deh, mana lupa password lagi hadegh"
17d67384-a642-4789-b29d-3cc8eb02488c,3,"Setiap bulan Log Out sendiri, nomor antrean faskes lanjutan hilang sendiri, terpaksa minta rujukan ulang dari faskes pertama. mengecewakan, boros waktu, tolong diperbaiki."
2aec70ca-d62e-4ffc-9612-a2233aea3916,4,Semoga layanan kali Ini memuaskan
f747f66e-b1fd-434d-9306-81e1dbfb955c,1,aplikasi yang dibuat kalau bisa ribet ngapain mudah👎
b1ee7272-330e-400e-86ff-23ddbc1f9691,1,"Kenapa bisa data HP di mobile JKN terindikasi bocor, dan disalahgunakan oknum penipu"
ce132a77-faf1-408d-bf86-59dcbb5f9f84,1,"login minta NIK, udah di kasih NIK katanya NiKnya blm terdaftar , terus gimana?"
adba2a4e-1998-4603-9a28-b385608bce0f,1,APLIKASI NYA TERLALU RIBET LOG OUT OTOMATIS..MANA KODE NYA GAK TPI KELIHATAN...NIAT BIKIN APLIKASI GAK SI...
7251acc7-7fe1-42f9-bf89-937feed9dbbc,1,rakyat dipersulit
fb17ac2f-f404-4ece-84d3-2d30e668c173,5,ok
e5635b49-e983-47f6-933c-e4c2702df4fb,5,ok mntap
7da47e60-7dd7-4131-9951-7fbd7afdd3a6,4,bagus
129d119a-b2c2-49ad-8909-17462bed2b4a,1,aplikasi menyulitkan pengguna
b3cc3749-eafa-4860-aad9-af9c62ecd928,1,"gmn sih mau daftar aja susahnya kinta ampun, pas Verifikasi wajah gabisa"" udah ngulang berapa kali, pdhl tempat udah terang, ga pake penutup apapun diwajah ttp gabisa"
c8e23704-b940-41c7-b4ba-5f3be6301acd,1,gangguan teros selalu log out
a3acc500-a2fa-4478-a6a6-30148559768e,5,ok
bb09e835-40a4-4e03-8d93-6ce34a943cf0,1,malas tiap update ini aplikasi keluar sendiri.masuk nya susah lagi tiap bulan kek gini.
d1e77d2e-ad0d-4acc-a550-ce324088f743,5,aplksi terbaik
14324807-8de9-4765-a140-f829bf131057,5,mantap
7644dca6-3ad0-4fb3-93b4-8d254a9668fb,5,Benar sangat membantu dengan adanya aplikasi ini. Semoga kedepannya lebih baik lagi
663cc7c2-363f-4023-8e40-f8686085692d,5,good
697e1c16-3c9a-4249-83b7-3c06b3e3060a,4,ok
1496aaab-4481-4416-aba5-f5ca7febe43d,5,perlu digunakan
de09b38e-3773-40db-b67c-bae706a4a6d3,1,"Apk tolol, logout"" sendiri, sudah di update pake nomer dan email baru malah balik lagi ke awal"
653c8ef4-442f-47a4-b640-8dc08761370c,5,mantapppp PP jempol dahhh sangat memudahkan dan hemat waktu serta tenaga
922c1883-ddd6-4e57-8988-e225db109e48,1,1. Aplikasi paling aneh kenapa setiap update harus login lagi 2. Kenapa untuk SMS verivikasi di bebankan oleh customer 3. Kenapa kalau sore verifikasi kode di kirim lama sekali apakah masih manual kirim kode verifikasi Sekelas Google saja yang milik swasta kode yang di Kirim Gratis ini sekelas milik pemerintah semuanya harus bayar negara aneh
08253f60-dd64-4f42-a5f8-068a968b6c0e,1,"ini kenapa ya aplikasinya sekarang byk kendalanya? login ke akun susah sekali,hub cs via WhatsApp gak ada respon,daftar akun anak pun kok nomer lain yang dikirim otp nya bukan no yg aq daftarkan🙄 no orang pula gatau gak jelas bngt ya"
f1b53d99-4ad6-45a9-82ab-81bfc9407bed,3,kenapa ini gabisa tulisanyah disini anda belum memiliki rujukan atau surat kontrol padahal saya sudah bikin
b1099adb-f7da-46d9-b2fd-e41a98b4bcfa,4,sangat membantu
a276db40-4947-44b3-9695-bda1bda3fdc4,4,sangat membantu mengakses kesehatan
f19dfdbc-9cc6-4fe2-9471-2a8b870649ad,5,bagus
6485429e-41d8-4ecb-9a91-50514c974ecd,5,ok
08a9a8e8-6f53-4ca4-89a4-9be41de0a5e1,5,good
3eff00b5-a3fe-4363-9372-9e553ea5fd6d,5,Lalu kalo orang urgent dan perlu segera di Tangani itu orang nya harus urus isi data mobile jkn dulu ya? apa bisa langsung ditangani duluan? misal kritis banget
45f2be2e-e37e-403a-9af0-186a74f26508,1,hrus cba trs gajelas apk ini
387525e9-b00b-484a-ae5d-2717f365c6f4,1,"Kode otp gak masuk, padahal pulsa ada"
febc2572-374f-4337-8a39-5377e3bf539d,1,daftar baru pakai nomor telp baru... eh diminta verifikasi.. sudah verivikasi nomor telepon via sms.. eh yg muncul no lama.. nomor lama sudah tidak di gunakan lagi.. alhasil tidak bisa di gunakan.. trus gimana kalau yg daftar para orang tua.. apa nggak repot..
b497d59d-5bff-43e1-b85b-53c6d6975182,5,".sangat bagus ,dan sangat membantu,"
3e3c77d9-e337-4fe1-b453-6178f6a422f5,5,sngat membantu
97c29af7-ae2d-4016-b50e-ac48f2753098,5,sangat memudahkan untuk mengurus lewat online
c7da3e56-eb90-440f-a13a-e76036407d0a,1,"masak lougut terus,mau login aja susah captha tak kunjung keluar"
ffd988b4-5d00-4ae9-9f98-608a80a623ea,5,"sangat membantu ,dan cepat"
4e9d5ce4-d92e-41d7-9c77-fe6d5095ff5e,5,sangat membantu
c178a570-563e-4de7-9c06-08b93afed6c7,5,akases lebih mudah
1a152e2b-8204-4d99-9bc0-86a4d0610a9e,1,"emang benar"" aplikasi sampah,"
da4ae910-6117-42c9-b622-fe0763820224,1,aplikasi GAK JELAS
392a924e-5687-4464-8223-6833e2db8df7,5,saya puas
afebde0e-bb4c-4705-9cac-746596c65adb,5,"App ini memudahkan, baik perubahan administrasi maupun kegiatan perobatan"
7b3ea7a5-19f6-47f0-881d-211ce4013dd0,1,"aplikasi busuk, tiap login susah, makin kesini bukan makin bagus malah makin susah, kayak g niat"
2e4d7d21-e73b-4f4d-8f29-33efe2bc24b6,5,mantul mantap betul
d9c9672e-a85e-48af-8025-4f7824164958,1,agak ilfiill sama aplikasi pemerintah ya
49cc802c-8c56-403f-86e6-ad63b3d51272,1,"kenapa akun saya keluar sendiri, padahal saya lupa paswordnya...aplikasi busuk. terlalu dipaksakan, tiap ada komplain cuma permintaan maaf doang. tapi tak ada perbaikan. aplikasi sampah"
4f527fac-ef98-456a-a81f-f1f5b2d5aefb,5,sangat mudah digunakan dan membantu.
f9e9cd81-828f-4980-b112-3ecbd6be7551,2,boleh complain gk sih?!. Kenapa pas gk ada pulsa nya bisa di kirim nomber otp nya tapi pas udah ada pulsa nya ngedadak gk bisa?? knpsih nih aplikasj jadi ribet ginii.
6102c4fc-d5d3-476d-8f94-789a24c60073,5,Sangat Puas sekali. Mantap.. 👍
467a6fe0-476d-4df1-98a8-52918067f2ea,5,pengalaman merubah data peserta (faskes pertama) berjalan baik dan cepat.
1b3f4189-8c1e-4aeb-b589-15ddad6bc143,1,kenapa fitur screen capture dimatikan. gak ada yg bersifat transaksi kan
9119b123-e731-483e-8d33-cb90ad5419c3,5,aplikasi yang sangat membantu
db219519-1a5e-45e4-af23-39c324638a23,1,semenjak update..jadi log out mau login lg susahnya minta ampun.Nik sdh bener passw sdh di perbarui masih di salahkan produk plat merah emang TOP BGT
77b047d8-e672-4394-a672-3dc73dc34ae5,1,keseringan error
ec3f237f-6932-46ac-8b79-f507385c4519,5,"respon cepat dr cs melalui call center 165 d web BPJS, wkt mau melakukan perubahan nmr HP. pindah kota, aplikasi jg Tidak lelet"
5623f5ee-eb4d-49e1-a0e5-d633f2749c09,5,sangat baik
c9d67de3-746b-42f5-9f38-bdee75d274b1,5,"puas.. tingkatkan lagi pelayanannya,,"
5aaf7643-acdc-4032-8af5-d7d5290eb5c9,5,pendaftaran online fktp terbatas kadang harus ke TKP biar dpt no antrian. aplikasi dan keamanannya keren..👍
7a574de4-c6c9-4ad5-905f-6e58009aab17,1,aplikasi apa..ini..pa q you
5694a14d-579e-4503-8e77-0580a52a3a9c,5,Ok
c782cea1-fab8-4611-9a41-3c7167b9a27f,3,"3 aja dulu mdh""an lancar jaya"
32e8ffd8-06ff-44b1-a47f-a771898fecb3,5,bagus
3830fef9-4764-438c-9190-ad110f15bbb6,5,baguss
e0c35b07-2018-4fc6-a0cb-2f4178cc0b01,5,"tidak bisa login lagi, karena apk di sudah pakai untuk login 3 akun, dan harus ngelapor lagi.. kenapa harus seperti ini? itupun akun keluarga sendiri yg di login kan ."
6f29d310-3f20-4c0d-910a-e3d500c245cc,1,14 Oktober 2025... RSUD HAMS kisaran ngantri obat lama 1 jam... orang harus minum obat... tolonglah di perbaiki dan tegur ini jam 11:09 mereka sudah ngemil...
e9ecc962-2d80-4236-bd36-fa8723241d9e,1,Sudah memasukan NIK dengan benar malah salah katanya ngak jelas
0ca0b42e-913e-492c-8c4c-626f6c108c78,5,sangat membantu
