review_id,rating,review_text,cleaned_text,sentiment
fe45624a-14cc-44a9-9339-73a5d06b613a,3,sitiap mau di gunakan kenapa alpikasi ini bertu liskan offline,sitiap mau di gunakan kenapa alpikasi ini bertu liskan offline,Neutral
71ed78a3-0c5e-4cd7-9a87-7ad3b382b9c2,3,mau login masa gak bisaa. udah coba di 2 hp tapi tulisan loginnya gak bisa diklik,mau login masa gak bisaa udah coba di hp tapi tulisan loginnya gak bisa diklik,Neutral
5e478df8-4f84-4192-92e8-c0add4d92a64,5,"OK, daftar berobat dari rumah lewat mobile JKN",ok daftar berobat dari rumah lewat mobile jkn,Positive
c7fe60b0-68f3-4c24-87ba-80cb53fa4109,1,ngelag. lemot. bahkan susah masuk.. tolong lah di perbaiki.. pedahal data seluler aktif jaringan full masak cek info pembayaran aja nunggu loading sampek 30 mnit lebih trus sering ada tulisan tidak dapat di proses. tolong lah di bug bug nya di perbaiki.. sangat lah menyulitkan..,ngelag lemot bahkan susah masuk tolong lah di perbaiki pedahal data seluler aktif jaringan full masak cek info pembayaran aja nunggu loading sampek mnit lebih trus sering ada tulisan tidak dapat di proses tolong lah di bug bug nya di perbaiki sangat lah menyulitkan,Negative
39f08170-d0c6-40c9-aa28-b4fd312a18d5,3,Ga bisa daftar faskes pertama. muncul notif pendaftaran ditutup.,ga bisa daftar faskes pertama muncul notif pendaftaran ditutup,Neutral
f6e1b7f5-6eaa-4aa6-acb3-ef5b0332aa98,1,tidak sekarang,tidak sekarang,Negative
b11d4304-d5e4-4f0d-81b1-1d09a1df92d6,1,"Ini yang buat aplikasi nya siapa sih gak becus,kebanyakan bug error nya kemaren saya mau ngambil nmor antrean suka error dan kakak saya mau verifikasi nmor hp aja ada error nya padahal sinyal jaringan bagus loh",ini yang buat aplikasi nya siapa sih gak becuskebanyakan bug error nya kemaren saya mau ngambil nmor antrean suka error dan kakak saya mau verifikasi nmor hp aja ada error nya padahal sinyal jaringan bagus loh,Negative
5298cbed-d7c6-4134-acde-5ddb9afc0839,5,Aplikasi yang bagus mudah diakses namun tetap mengutamakan keamanan Luar biasa 🙏🙏,aplikasi yang bagus mudah diakses namun tetap mengutamakan keamanan luar biasa folded_handsfolded_hands,Positive
d942d390-e516-4123-b3ea-643f4ecf7f44,3,"biasanya h-7 udah bisa ambil pendaftaran, ini udah h-5 masih belom keluar juga. kenapa min",biasanya h udah bisa ambil pendaftaran ini udah h masih belom keluar juga kenapa min,Neutral
d94d563c-115f-4067-a79d-afce6e0b6446,3,"ini satu akun cuma untuk satu anggota keluarga kah? kalo di rumah itu cuma ada satu hp gimana caranya? gak mungkin anak bayi udah harus punya akun sendiri, gak bisa nebeng akun maknya kah? padahal anggota yg lain udah terdaftar di jkn, tapi pas ngambil antrean cuman bisa akun mak nya. kalo anggota keluarga yang lain mau berobat itu daftarnya gimana?",ini satu akun cuma untuk satu anggota keluarga kah kalo di rumah itu cuma ada satu hp gimana caranya gak mungkin anak bayi udah harus punya akun sendiri gak bisa nebeng akun maknya kah padahal anggota yg lain udah terdaftar di jkn tapi pas ngambil antrean cuman bisa akun mak nya kalo anggota keluarga yang lain mau berobat itu daftarnya gimana,Neutral
4a6cd848-a886-4a20-b5e4-841523f8664e,1,"makin kesini makin kesana nih app, kenapa tambah ribet ya mau login aja",makin kesini makin kesana nih app kenapa tambah ribet ya mau login aja,Negative
40a7a3df-8999-4413-b4a6-deaec8cf4f10,5,Mantap aplikasi nya👍👍👍💪,mantap aplikasi nyathumbs_upthumbs_upthumbs_upflexed_biceps,Positive
2e635d68-ecc3-43f4-b62c-beaa5b8e7e98,4,saya harap bisa,saya harap bisa,Positive
446bdd43-e3ce-4578-966b-22a524a58544,5,"repot repot. mau ganti alamat faskes karena salah ketik dari pihak kantornya aja nunggu 2 bulan setelah pembuatan. pas sudah bisa pindah alamat faskes malah disuruh nunggu 1 bulan lagi baru dirubah catatannya. aduh² gimana si. bayarnya ga boleh telat, kalau telat kena denda, tapi pelayanannya repot betul. judol atau pinjol aja enak aja prosesnya masa ini sistem yang katanya membantu malah sulit gitu",repot repot mau ganti alamat faskes karena salah ketik dari pihak kantornya aja nunggu bulan setelah pembuatan pas sudah bisa pindah alamat faskes malah disuruh nunggu bulan lagi baru dirubah catatannya aduh² gimana si bayarnya ga boleh telat kalau telat kena denda tapi pelayanannya repot betul judol atau pinjol aja enak aja prosesnya masa ini sistem yang katanya membantu malah sulit gitu,Positive
09771920-e596-4934-93b5-c51c2a8e9c85,3,kecewa banget kode otp gak muncul-muncul,kecewa banget kode otp gak munculmuncul,Neutral
e7665288-45d1-4c31-b203-001487f94ab9,5,Oke sangat membantu,oke sangat membantu,Positive
796b805d-4e43-4d0b-b81b-51539b8ca10b,1,"kenapa tiba2 keluar trus mau dipakai minta sandi ulang,pakai Gmail GK terdaftar pakai no hp.gk dikirem2.",kenapa tiba keluar trus mau dipakai minta sandi ulangpakai gmail gk terdaftar pakai no hpgk dikirem,Negative
cd2f7e0e-3a71-44c7-be6e-053efe8a9017,3,data skrining TDK akurat dan TDK sesuai data.....yg dipakai data dari mn ini....??,data skrining tdk akurat dan tdk sesuai datayg dipakai data dari mn ini,Neutral
d2fcf707-8d6c-46a5-9459-c379316b81b2,4,yahuy,yahuy,Positive
1c5b275c-dffe-4481-a432-63ff0605751d,3,susah,susah,Neutral
a767652c-87ab-4a45-96db-7b5f2f905490,4,susah mendaftar online d jkn,susah mendaftar online d jkn,Positive
1f7c8ebe-30d8-4417-8e55-24f9dff98b6a,5,mau daftar online buat kontrol dokter jantung feranti,mau daftar online buat kontrol dokter jantung feranti,Positive
13d2cb68-ffd3-4f35-af19-5c66af3a5b6b,3,sdh nuggu seminggu captcha gak keluar,sdh nuggu seminggu captcha gak keluar,Neutral
629c2168-6335-433f-89f9-9eee55caf6da,1,"Aplikasi sesat, email dan nomor telepon sudah sesuai tapi disampaikan nya tidak cocok. dibalas di email mohon maaf, itu tidak menyelesaikan masalah Mulyono",aplikasi sesat email dan nomor telepon sudah sesuai tapi disampaikan nya tidak cocok dibalas di email mohon maaf itu tidak menyelesaikan masalah mulyono,Negative
de427be5-da74-4c97-8bec-ce970440ee36,3,ini kenapa ya riwayat pelayanan tidak bisa di screenshot? sedangkan perusahaan di tempat saya kerja butuh bukti screenshot riwayat/diagnosa dari aplikasi ini.,ini kenapa ya riwayat pelayanan tidak bisa di screenshot sedangkan perusahaan di tempat saya kerja butuh bukti screenshot riwayatdiagnosa dari aplikasi ini,Neutral
fe2f516c-1a1e-466a-9ece-03470f2bae35,5,"akses nya mudah, dan informatif",akses nya mudah dan informatif,Positive
7b3efaf1-d572-40d1-bcb8-c1bc38163675,3,"kak sorry kenapa setiap masuk selalu dikira lagi offline dan disuruh cek lagi jaringan internet nya, padahal jelas jelas internet lancar bgt wifi juga deres, udah nyoba di dua hp nanya ke sodara juga dan hasilnya sama, mohon bantuannya kak soalnya mau antri jkn",kak sorry kenapa setiap masuk selalu dikira lagi offline dan disuruh cek lagi jaringan internet nya padahal jelas jelas internet lancar bgt wifi juga deres udah nyoba di dua hp nanya ke sodara juga dan hasilnya sama mohon bantuannya kak soalnya mau antri jkn,Neutral
9c81eb3b-2be8-457a-b96a-3e3db22e8714,2,"tidak bisa log in, lupa ingat pasword tapi coba diperbarui pake nomor gak bisa",tidak bisa log in lupa ingat pasword tapi coba diperbarui pake nomor gak bisa,Negative
3f3a095d-fc8f-4f2d-8997-4ce7e69e3b1b,1,setiap di update malah tidak bisa pemindai sidik jari lagi ribet jadi ya harus masukan code ..nomor antrian harus ya jangan lansung hilang sebelum di tangani sama dokter ....,setiap di update malah tidak bisa pemindai sidik jari lagi ribet jadi ya harus masukan code nomor antrian harus ya jangan lansung hilang sebelum di tangani sama dokter,Negative
7ea308e2-19e9-4987-9501-da5d0779c1b7,1,"lambat banget , gakmasuk kode oto",lambat banget gakmasuk kode oto,Negative
55c0ca78-a272-4365-bcc1-9e860984bdfe,5,sangat membantu tidak perlu pakai kartu,sangat membantu tidak perlu pakai kartu,Positive
88bfd83e-3a12-4689-8ad2-1ea8a197a07e,2,"woi tolong aplikasinya di benahi lagi, aku mau ganti sandi, OTP nya gak nyampek 2, Sampek beberapa hari aku nunggu.",woi tolong aplikasinya di benahi lagi aku mau ganti sandi otp nya gak nyampek sampek beberapa hari aku nunggu,Negative
fba550a8-7caf-495c-9f2e-95cb3b82c25b,1,"aplikasi jkn... masuk tidak terdaftar, di daftarkan. keluar sudah terdaftar apa solusi nya,kalau selesai masalah saya ini.saya ubah bintang 5",aplikasi jkn masuk tidak terdaftar di daftarkan keluar sudah terdaftar apa solusi nyakalau selesai masalah saya inisaya ubah bintang,Negative
53200622-9b02-4f7d-ae66-00a607d9791d,1,sering banget masuk ulang... ribet. tidak bisa menyimpan data. mohon di permudah kembali. karena tidak semua masyrakat melek teknologi,sering banget masuk ulang ribet tidak bisa menyimpan data mohon di permudah kembali karena tidak semua masyrakat melek teknologi,Negative
e0fb298a-d3fe-47c9-9248-caea67d16e74,1,aplikasi nya tidak membantu sudah lama antri tapi gak dipanggil harus ke sini entah gimana gak jelas niat mau berobat malah gak jadi aneh emang,aplikasi nya tidak membantu sudah lama antri tapi gak dipanggil harus ke sini entah gimana gak jelas niat mau berobat malah gak jadi aneh emang,Negative
216c3ad5-fe7e-4dcf-ba97-5f710b301588,1,kalo cuma buat mmpersulit masyarakat buat apa... smua jd ribet gra2 ni apk... kontrol sbulan skli... tp mau dftar antran apk logout sndiri... mau login lgi d persulit.. aneh emang,kalo cuma buat mmpersulit masyarakat buat apa smua jd ribet gra ni apk kontrol sbulan skli tp mau dftar antran apk logout sndiri mau login lgi d persulit aneh emang,Negative
6de9c271-ec83-4fba-87b9-4cf01b46dfbb,1,"tidak bisa daftar/login dengan keterangan ""nomor handphone sudah digunakan oleh peserta lain"".. padahal ini pertama kalinya saya menggunakan 😮‍💨",tidak bisa daftarlogin dengan keterangan nomor handphone sudah digunakan oleh peserta lain padahal ini pertama kalinya saya menggunakan face_exhaling,Negative
ddf8ccf2-b485-4489-9026-e88edad3ea2f,1,bikin tambah nyusahin.. pas mau pendaftaran keadaan darurat aplikasi nya gangguan eror..,bikin tambah nyusahin pas mau pendaftaran keadaan darurat aplikasi nya gangguan eror,Negative
01f98344-31c2-4608-9d94-817894de5b6e,3,kenapa sih skrg ga bisa di screen shoot ... bikin susah aja kalo lg pas ga ada sinyal .... atau pas istri doang yg berobat ...,kenapa sih skrg ga bisa di screen shoot bikin susah aja kalo lg pas ga ada sinyal atau pas istri doang yg berobat,Neutral
66afc27f-f2f6-4b5d-ae4c-ffb8297f8014,1,kenapa wajib auto debit ketika mau login ke aplikasi ?!!!,kenapa wajib auto debit ketika mau login ke aplikasi,Negative
e0dbab08-2571-4ebe-99df-93797be8ca5b,5,mantap lah,mantap lah,Positive
751af28c-4e03-4fdd-84a3-bbe6adf0eb18,4,Bagusss,baguss,Positive
e033f9a6-3cd2-4095-8cb0-88af3ad12d9a,3,FORZA TIMNAS INDONESIA,forza timnas indonesia,Neutral
1c5b275c-dffe-4481-a432-63ff0605751d,3,susah,susah,Neutral
c9d67de3-746b-42f5-9f38-bdee75d274b1,5,"puas.. tingkatkan lagi pelayanannya,,",puas tingkatkan lagi pelayanannya,Positive
5171d96d-1406-4aad-8db1-46a2a5e60875,5,memudahkan pekerjaan,memudahkan pekerjaan,Positive
ff990cec-e570-4402-9cc6-1af4d2c7515e,1,aplikasi apa ini mau login susahnya minta ampun... dr NIK dan pasport udah bener tetep g bisa susaaaaaahh bner2 busuk,aplikasi apa ini mau login susahnya minta ampun dr nik dan pasport udah bener tetep g bisa susaahh bner busuk,Negative
f1cde5cf-d654-4f45-abec-d28c4a6c71f0,3,"coba tolong di perbaiki sistem apknya klo mau ganti kata sandii jangan di bikin ribet, susah banget mau ganti kata sandi doang, overall semua udah bagus. kata sandi doang ini tolong di permudah lagi. aplikasi yang ada kata sandi bukan jkn doang, ga semua di inget. PLISSSSSSS",coba tolong di perbaiki sistem apknya klo mau ganti kata sandii jangan di bikin ribet susah banget mau ganti kata sandi doang overall semua udah bagus kata sandi doang ini tolong di permudah lagi aplikasi yang ada kata sandi bukan jkn doang ga semua di inget pliss,Neutral
8cbc98f5-0480-48c5-b2e4-3d7caa5bea50,4,untuk kedepannya mohon diberi fitur tambahkan akun ..,untuk kedepannya mohon diberi fitur tambahkan akun,Positive
9272976f-b2d8-4bc3-8f4c-e73dc7ad7681,4,glek,glek,Positive
022b2709-f66d-49bd-9000-bf70b70fa405,3,"Kak ini kenapa yaa meh login tapi gak keluar capca.nya cuma muter"" aja . capek bgt mana urgent lagi 😭",kak ini kenapa yaa meh login tapi gak keluar capcanya cuma muter aja capek bgt mana urgent lagi loudly_crying_face,Neutral
fe45624a-14cc-44a9-9339-73a5d06b613a,3,sitiap mau di gunakan kenapa alpikasi ini bertu liskan offline,sitiap mau di gunakan kenapa alpikasi ini bertu liskan offline,Neutral
83c86bf2-a018-473a-ae8a-2c41bbf8de5e,1,Orang mau berobat di wajibkan daftar melalui JKN.sekarang kita mau daftar lewat JKN apk nya ga bisa akses lagi offline.mau nunggu pasien sampe mati dulu kah.,orang mau berobat di wajibkan daftar melalui jknsekarang kita mau daftar lewat jkn apk nya ga bisa akses lagi offlinemau nunggu pasien sampe mati dulu kah,Negative
c55d52ae-772d-4e0c-8ce8-23094e257be6,1,aplikasi buat emosi,aplikasi buat emosi,Negative
1f843a26-c1fb-4772-a740-656e386201a0,1,aplikasi ribet. masukin kode. tpi lama dikirimnya. jangan belibet kalo mau di andelin,aplikasi ribet masukin kode tpi lama dikirimnya jangan belibet kalo mau di andelin,Negative
1192391c-c659-47cc-a181-1eddff690df2,2,knp saya susah bgt buat masuk ke akun sendiri.... ga bagus aplikasinya tolong di benerin,knp saya susah bgt buat masuk ke akun sendiri ga bagus aplikasinya tolong di benerin,Negative
0a81cb7d-75c3-4ed6-92df-a2411620a722,5,amazing sangat ya,amazing sangat ya,Positive
a7976376-36da-41ab-9c32-04a030a4d35e,5,terimakasih mobile JKN akhirnya sy bisa perbaiki BPJS saya,terimakasih mobile jkn akhirnya sy bisa perbaiki bpjs saya,Positive
4abf3766-e3aa-406f-b98d-45a53d149709,3,sering eror tidak bisa daftar online,sering eror tidak bisa daftar online,Neutral
fa5c3cfe-5b75-4f6f-9108-35cd6813ce4f,5,sangat memuasjan,sangat memuasjan,Positive
85a5a37d-dfd3-4720-897a-30a8f0a10249,5,pembaruan informasi sekarang terlalu panjang proses nya,pembaruan informasi sekarang terlalu panjang proses nya,Positive
8fe0ea97-6037-464c-9e57-ae362048d70f,3,Sulit mengambil antrian online untuk faskes tingkat 1 kalau sudah diatas jam 8 pagi/saat operaional offline dimulai.,sulit mengambil antrian online untuk faskes tingkat kalau sudah diatas jam pagisaat operaional offline dimulai,Neutral
0bf3303c-c8ad-4a89-b8d2-6187024a30af,5,smoga semakin sehat selalu,smoga semakin sehat selalu,Positive
3516a1c7-cde2-40ef-91c5-b5057b50c432,1,"ini gimana sih, semakin diupdate semakin ga bisa masuk ke mobileJkn nya sih.. udh pakai nik yg bnr, password yg bnr, captcha juga udh bnr, malah dibilang nik slah dan pasword yg dimasukkan salah.. tolong dong gmna ini sy ga bs masuk ke aplikasinya..",ini gimana sih semakin diupdate semakin ga bisa masuk ke mobilejkn nya sih udh pakai nik yg bnr password yg bnr captcha juga udh bnr malah dibilang nik slah dan pasword yg dimasukkan salah tolong dong gmna ini sy ga bs masuk ke aplikasinya,Negative
68372745-0aa6-4f6c-9c05-302914ef8b86,1,mau login lagi dipersulit padahal tiap habis update otomatis logout kirim otp lewat SMS aja kagak bisa mulu bener-bener aplikasi sampah,mau login lagi dipersulit padahal tiap habis update otomatis logout kirim otp lewat sms aja kagak bisa mulu benerbener aplikasi sampah,Negative
d1fa8d82-dfbf-4e61-ac01-d4d7d62e8f3f,3,lemot versi barunya,lemot versi barunya,Neutral
34d7ac76-ce33-4b06-97bf-b9d0cc7cd400,5,Pembimbing melalui Aplikasi sangat luar biasa...,pembimbing melalui aplikasi sangat luar biasa,Positive
b582e8c3-ee1a-4e50-9fc6-45d88ca947df,1,"ini niat ngebunuh rakyat apa gimana, masa tiap mau berobat harus log in lagi mana susah. pasien keburu mati dijalan ini. zolim banget ini yang bikin mobile jkn. padahal tiap bulan bayar bpjs masih aja di persulit",ini niat ngebunuh rakyat apa gimana masa tiap mau berobat harus log in lagi mana susah pasien keburu mati dijalan ini zolim banget ini yang bikin mobile jkn padahal tiap bulan bayar bpjs masih aja di persulit,Negative
dabea914-4a6d-4cf8-ac86-a13f7349bd8e,3,sering log out sendiri,sering log out sendiri,Neutral
99d84be1-e991-488e-b466-7b587fd9e13f,3,Tidak bisa memdaftar dengan alasan no hp yang saya gunakan sudah digunakan pengguna lain. no hp saya selama ini belum pernah digunakan untuk untuk apk JKN,tidak bisa memdaftar dengan alasan no hp yang saya gunakan sudah digunakan pengguna lain no hp saya selama ini belum pernah digunakan untuk untuk apk jkn,Neutral
785af954-5efa-468b-84d9-409e796caeaf,1,aplikasi banyak bermasalah,aplikasi banyak bermasalah,Negative
559312b0-be18-470c-be80-6fedb133a4a7,5,memudahkan untuk memilih Fakses pertama,memudahkan untuk memilih fakses pertama,Positive
479605a7-8e05-4607-a9ea-97c64f60758e,2,aplikasi buruk..waktunya jadwal kontrol dikabari rs dokter cuti. saya mau cek di aplikasi malah logout. mau login gabisa captca muter2 terus. busuk. niat ga sih ini yg bikin aplikasi,aplikasi burukwaktunya jadwal kontrol dikabari rs dokter cuti saya mau cek di aplikasi malah logout mau login gabisa captca muter terus busuk niat ga sih ini yg bikin aplikasi,Negative
4993de71-7ebb-4cb9-8710-d51a4e0b534a,5,sangat mudah dan jelas,sangat mudah dan jelas,Positive
0421b6ed-7b1c-4f60-a11a-641d97631da7,3,lemot aplikasi,lemot aplikasi,Neutral
de1df749-abd9-4f54-b459-4c2d58cb38fe,1,naudzubilah..anggaran puluhan miliaran buat bikin aplikasi tp verifikasi wajah eror mulu.para manusia yg hidup di gaji dr uang negara emang g ada yg bener..,naudzubilahanggaran puluhan miliaran buat bikin aplikasi tp verifikasi wajah eror mulupara manusia yg hidup di gaji dr uang negara emang g ada yg bener,Negative
a4b03177-31f9-4b9e-a249-119f21d5e608,1,"bacot minta screenshot doang evaluasi aplikasi ga ada, perbaiki saja kendala yang disampaikan pengguna, bpjs terlalu bertele-tele",bacot minta screenshot doang evaluasi aplikasi ga ada perbaiki saja kendala yang disampaikan pengguna bpjs terlalu berteletele,Negative
92fd9187-901a-4087-a857-4b95bc818e96,3,Mohon maaf jam kerja dokter rs tolong di perhatikan lagi... kemarin saya daftar lewat jkn jam dokter di jam 13.06 pas saya datang ternyata jam dokter di rs-nya jam 08.00 s.d 12.00. Terima kasih,mohon maaf jam kerja dokter rs tolong di perhatikan lagi kemarin saya daftar lewat jkn jam dokter di jam pas saya datang ternyata jam dokter di rsnya jam sd terima kasih,Neutral
c7a36fd1-53b5-4b9f-ad8a-e04a49b7177a,3,"tiap kali masuk ke aplikasi harus login dulu, padahal sudah terdaftar itupun lelet entah NIK yg salah atau pasword yg salah padahal NIK nya gak pernah berubah, tolong admin perbaiki lagi, kalau lupa pasword sudah di masukin kode otp eh malah NIK yg salah kan gak masuk akal",tiap kali masuk ke aplikasi harus login dulu padahal sudah terdaftar itupun lelet entah nik yg salah atau pasword yg salah padahal nik nya gak pernah berubah tolong admin perbaiki lagi kalau lupa pasword sudah di masukin kode otp eh malah nik yg salah kan gak masuk akal,Neutral
523a9c3b-04e0-49f5-8877-02fb27998eb8,3,"saya lupa password, saya kirim melalui sms tapi selalu error, saya lihat ulasan harus ada pulsa, pulsa saya ada 5 ribu, tapi masih error?",saya lupa password saya kirim melalui sms tapi selalu error saya lihat ulasan harus ada pulsa pulsa saya ada ribu tapi masih error,Neutral
fa5c3cfe-5b75-4f6f-9108-35cd6813ce4f,5,sangat memuasjan,sangat memuasjan,Positive
0bbdbb6b-cc24-4cf6-99a1-fc88f77ff836,4,alhamdulillah mudah,alhamdulillah mudah,Positive
b42db754-19ed-4f94-98d4-46a27bd089ae,5,sangat membantu...,sangat membantu,Positive
51297588-bdd3-47ab-9103-43c49095585d,5,MANTAP👍👍👍,mantapthumbs_upthumbs_upthumbs_up,Positive
82d22d46-50d5-4337-a334-8416e7b458c3,1,saya tidak bisa login karena password yang tidak bisa dispasi tapi pas daftar bikin password bisa dispasi tapi pas login gak bisa spasi di riset passwordnya gak bisa tulisannya nomor HP tidak terdaftar email pun sama,saya tidak bisa login karena password yang tidak bisa dispasi tapi pas daftar bikin password bisa dispasi tapi pas login gak bisa spasi di riset passwordnya gak bisa tulisannya nomor hp tidak terdaftar email pun sama,Negative
bce631b8-28ee-4b7c-a08c-375681fa04bd,1,Aplikasi Error!,aplikasi error,Negative
3a66fd7f-7f9c-4628-96ff-977bbb727434,1,jkn nya sering kluar2 sendri pdahal udh msuk msak di msok2 terus,jkn nya sering kluar sendri pdahal udh msuk msak di msok terus,Negative
bca82f0f-086f-48d3-8a4d-090cc74a18ab,3,verifikasi wajah sering gagal,verifikasi wajah sering gagal,Neutral
c16866ed-f3ac-4add-a29d-e4cf23b18cc1,2,verifikasi nomor hp tidak bisa dilakukan karena pilihan metode tidak muncul pada layar sehinga tidak bisa melanjutkan pengambilan nomor antrian,verifikasi nomor hp tidak bisa dilakukan karena pilihan metode tidak muncul pada layar sehinga tidak bisa melanjutkan pengambilan nomor antrian,Negative
cca661dc-4a67-428b-bcc2-aaeb3dc9ee47,5,mantap bang!!,mantap bang,Positive
ba7d7c30-e976-4802-a134-7cb7a68ab142,5,terimakasih pemerintah,terimakasih pemerintah,Positive
3bb6385e-02f6-4f10-84ec-22c8699cf2bb,3,"Update, update, update terus... Ini pelayanan gimana to?",update update update terus ini pelayanan gimana to,Neutral
afc13c30-792e-4b8e-a6ba-f5072437277f,5,sangat membantu dan bagus banget,sangat membantu dan bagus banget,Positive
d134ccd9-14c0-4e4b-affb-ecb9d620b3fb,5,sangat membantu sekali..,sangat membantu sekali,Positive
e033f9a6-3cd2-4095-8cb0-88af3ad12d9a,3,FORZA TIMNAS INDONESIA,forza timnas indonesia,Neutral
f434d1d7-1307-4467-91aa-5484c0c34a7a,1,aneh ambil antrian d jkn no antrian 2 pas kita regis di rs jadi no 14.. untk apa ambil antrian di jkn? ga ad fungsinya,aneh ambil antrian d jkn no antrian pas kita regis di rs jadi no untk apa ambil antrian di jkn ga ad fungsinya,Negative
28f78b3e-6fd1-4254-815f-5fd3536e0cd1,1,ngambil antrian harus jam 12 malam. siang2 habis. apa maksudnya coba. buat orang sakit harus gadang.,ngambil antrian harus jam malam siang habis apa maksudnya coba buat orang sakit harus gadang,Negative
dc82d6fd-4c45-47e1-96ff-8bec4229e2c9,3,kenapa fitur login biometrik selalu hilang dalam beberapa minggu. padahal udah diaktifkan. tiap mau masuk muncul keterangan fitur blm anda aktifkan. mending dihapus aja min kalau g bisa suport,kenapa fitur login biometrik selalu hilang dalam beberapa minggu padahal udah diaktifkan tiap mau masuk muncul keterangan fitur blm anda aktifkan mending dihapus aja min kalau g bisa suport,Neutral
2bc44df8-c551-4ad7-85d1-fb5b2bd6f561,5,"kalau ada perubahan kebijakan, tolong beri tahu kami lewat email atau WA",kalau ada perubahan kebijakan tolong beri tahu kami lewat email atau wa,Positive
15fd8373-83d8-4914-bbd7-6f00182990e1,4,mau daftar susah banget kode Captcha ga mau muncul² loading terus 🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️,mau daftar susah banget kode captcha ga mau muncul² loading terus woman_facepalmingwoman_facepalmingwoman_facepalmingwoman_facepalmingwoman_facepalming,Positive
f696d980-97b9-47cd-8375-36b01acc9e1c,5,baik,baik,Positive
cfa5fd9f-d1b9-40aa-b0e4-1c09d4d07571,5,Terimakasih,terimakasih,Positive
c13487b3-00ac-4cd9-9e2e-ac45eb8e71ee,5,aplikasinya sangat membant7,aplikasinya sangat membant,Positive
bca82f0f-086f-48d3-8a4d-090cc74a18ab,3,verifikasi wajah sering gagal,verifikasi wajah sering gagal,Neutral
2d4f788f-37f6-4253-9bd5-19de0aad69de,1,tiap ada pembaruan pasti kalo mau buka aplikasinya lagi harus login lagi dan lagi,tiap ada pembaruan pasti kalo mau buka aplikasinya lagi harus login lagi dan lagi,Negative
30dde2eb-a7db-4ab5-86e9-603f07ad2ab5,3,"jangan bentar2 di upgrade dong minn,, lagi mendesak jadi bikin susah,,",jangan bentar di upgrade dong minn lagi mendesak jadi bikin susah,Neutral
0e20be5f-868e-422c-883a-d702f7ea8ad0,1,"lemot,masuk nya susah",lemotmasuk nya susah,Negative
9881b98b-3cdd-4459-8c0b-7b8d11617f26,3,"sudah saatnya apk ini terintegrasi dg apk jmo, Satusehat, IKD.",sudah saatnya apk ini terintegrasi dg apk jmo satusehat ikd,Neutral
f6795323-87e4-4fb2-8d0a-9178e568c83e,3,"kenapa diaplikasi cm ada saya & suami yg tercantum sebagai peserta BPJS sedangkan nama ketiga anak-anak tidak tercantum, pdhl masih satu KK. jadi anak-anak sy ga bisa daftar online via aplikasi kalau mau berobat. biar apa coba dipisah-pisah begitu?",kenapa diaplikasi cm ada saya suami yg tercantum sebagai peserta bpjs sedangkan nama ketiga anakanak tidak tercantum pdhl masih satu kk jadi anakanak sy ga bisa daftar online via aplikasi kalau mau berobat biar apa coba dipisahpisah begitu,Neutral
a3a928cf-74a8-4887-9a31-cae9996e7c5c,5,sangat mudah digunakan dan bermanfaat,sangat mudah digunakan dan bermanfaat,Positive
5f25f73c-dbba-4a3f-bc2f-544a6f508112,5,sangat mudah dalam menggunkan aplikasinya dan juga mudah di pahami... terima kasih...,sangat mudah dalam menggunkan aplikasinya dan juga mudah di pahami terima kasih,Positive
c5712551-4db5-4b6f-b499-9ccd8e58b978,1,Setelah update mau login dengan nik malah tulisan belum terdaftar padahal nik nya udah bener dan udah lama login dengan nik itu,setelah update mau login dengan nik malah tulisan belum terdaftar padahal nik nya udah bener dan udah lama login dengan nik itu,Negative
6a6a5a0f-95d1-4a3d-91c3-3dcf1c33e4f1,2,"dulu saya kasih bintang 5 sekarang bintang 2 karena setelah update selain susah login, sekarang tidak bisa d screenshoot alhasil susah untuk daftarkan orang tua dari jarak jauh karena orang tua saya orang yg tidak paham aplikasi biasa saya bantu melalui aplikasi.. tolong d perbaiki lagi karena kebanyakan pengguna adalah orang tua yang tidak semua paham masalah teknologi",dulu saya kasih bintang sekarang bintang karena setelah update selain susah login sekarang tidak bisa d screenshoot alhasil susah untuk daftarkan orang tua dari jarak jauh karena orang tua saya orang yg tidak paham aplikasi biasa saya bantu melalui aplikasi tolong d perbaiki lagi karena kebanyakan pengguna adalah orang tua yang tidak semua paham masalah teknologi,Negative
0683f86d-a1fb-4eb7-b6d6-95f4ae9b8304,3,kenapa tiba tiba ada tagihan dan terus naik padahal saya tidak pakai BPJS lg,kenapa tiba tiba ada tagihan dan terus naik padahal saya tidak pakai bpjs lg,Neutral
df9c41a9-c99b-4d1e-9992-bd461c5f057b,3,"agak sedikit kecewa, kenapa sering banget ke log out sendiri. giliran pas di log in lagi susahnya minta ampun dan sering error. orang sakit jadi ketunda dulu untuk daftar",agak sedikit kecewa kenapa sering banget ke log out sendiri giliran pas di log in lagi susahnya minta ampun dan sering error orang sakit jadi ketunda dulu untuk daftar,Neutral
4e924b96-b139-48d4-8a1d-f92c062a1554,3,susah banget kalo mau login tolong di perbaiki lagi,susah banget kalo mau login tolong di perbaiki lagi,Neutral
